"","Stationnumber","weekday","hour","Rideoutminusin"
"16422","30109","Sun",15,0.0588235294117647
"16423","30109","Sun",16,-0.157894736842105
"16424","30109","Sun",17,-0.409090909090909
"16425","30109","Sun",18,-0.05
"16426","30109","Sun",19,-0.166666666666667
"16427","30109","Sun",20,-0.666666666666667
"16428","30109","Sun",21,-0.75
"16429","30109","Sun",22,-1.16666666666667
"16430","30109","Sun",23,-1
"16431","30109","Thu",0,-1.25
"16432","30109","Thu",1,-0.5
"16433","30109","Thu",7,1.5
"16434","30109","Thu",8,2.61538461538462
"16435","30109","Thu",9,2.66666666666667
"16436","30109","Thu",10,1.53846153846154
"16437","30109","Thu",11,0.2
"16438","30109","Thu",12,-0.0909090909090909
"16439","30109","Thu",13,0.5
"16440","30109","Thu",14,0.176470588235294
"16441","30109","Thu",15,-0.133333333333333
"16442","30109","Thu",16,-1.28571428571429
"16443","30109","Thu",17,-2.82758620689655
"16444","30109","Thu",18,-2.25
"16445","30109","Thu",19,-1.125
"16446","30109","Thu",20,-0.611111111111111
"16447","30109","Thu",21,-1.25
"16448","30109","Thu",22,-1.55555555555556
"16449","30109","Thu",23,-1.07142857142857
"16450","30109","Tue",0,-1.25
"16451","30109","Tue",1,-1
"16452","30109","Tue",3,-1
"16453","30109","Tue",5,-0.333333333333333
"16454","30109","Tue",6,0
"16455","30109","Tue",7,1.5625
"16456","30109","Tue",8,1.81818181818182
"16457","30109","Tue",9,2.78571428571429
"16458","30109","Tue",10,1.66666666666667
"16459","30109","Tue",11,0.333333333333333
"16460","30109","Tue",12,0.111111111111111
"16461","30109","Tue",13,0.25
"16462","30109","Tue",14,-0.125
"16463","30109","Tue",15,-0.0625
"16464","30109","Tue",16,-1
"16465","30109","Tue",17,-2.57142857142857
"16466","30109","Tue",18,-1.72
"16467","30109","Tue",19,-1.125
"16468","30109","Tue",20,-0.863636363636364
"16469","30109","Tue",21,-1.59090909090909
"16470","30109","Tue",22,-1.3
"16471","30109","Tue",23,-0.7
"16472","30109","Wed",0,-1.33333333333333
"16473","30109","Wed",1,-1
"16474","30109","Wed",2,-1
"16475","30109","Wed",3,-1
"16476","30109","Wed",5,-1
"16477","30109","Wed",6,1
"16478","30109","Wed",7,1.25
"16479","30109","Wed",8,2.20689655172414
"16480","30109","Wed",9,2.66666666666667
"16481","30109","Wed",10,0.947368421052632
"16482","30109","Wed",11,0.588235294117647
"16483","30109","Wed",12,-0.111111111111111
"16484","30109","Wed",13,1.07692307692308
"16485","30109","Wed",14,0.285714285714286
"16486","30109","Wed",15,0
"16487","30109","Wed",16,-0.80952380952381
"16488","30109","Wed",17,-2.07142857142857
"16489","30109","Wed",18,-2.375
"16490","30109","Wed",19,-1.28571428571429
"16491","30109","Wed",20,-0.823529411764706
"16492","30109","Wed",21,-1.25
"16493","30109","Wed",22,-1.33333333333333
"16494","30109","Wed",23,-0.857142857142857
"16495","30110","Fri",0,-0.8
"16496","30110","Fri",1,0.166666666666667
"16497","30110","Fri",2,-0.5
"16498","30110","Fri",3,-1.33333333333333
"16499","30110","Fri",4,0.75
"16500","30110","Fri",5,1.7
"16501","30110","Fri",6,1.4
"16502","30110","Fri",7,1.83333333333333
"16503","30110","Fri",8,2.9
"16504","30110","Fri",9,1.8
"16505","30110","Fri",10,1.0952380952381
"16506","30110","Fri",11,0.391304347826087
"16507","30110","Fri",12,-0.19047619047619
"16508","30110","Fri",13,-0.892857142857143
"16509","30110","Fri",14,0.259259259259259
"16510","30110","Fri",15,-1.59259259259259
"16511","30110","Fri",16,-1
"16512","30110","Fri",17,-1.4
"16513","30110","Fri",18,-0.185185185185185
"16514","30110","Fri",19,-0.0869565217391304
"16515","30110","Fri",20,-0.826086956521739
"16516","30110","Fri",21,-1.57142857142857
"16517","30110","Fri",22,-0.333333333333333
"16518","30110","Fri",23,-0.705882352941177
"16519","30110","Mon",0,-0.333333333333333
"16520","30110","Mon",1,-0.25
"16521","30110","Mon",2,-0.75
"16522","30110","Mon",3,1
"16523","30110","Mon",4,1
"16524","30110","Mon",5,1.11111111111111
"16525","30110","Mon",6,1.60869565217391
"16526","30110","Mon",7,1.05
"16527","30110","Mon",8,2.5
"16528","30110","Mon",9,2.32142857142857
"16529","30110","Mon",10,0.944444444444444
"16530","30110","Mon",11,1.12
"16531","30110","Mon",12,0.0769230769230769
"16532","30110","Mon",13,0
"16533","30110","Mon",14,-0.590909090909091
"16534","30110","Mon",15,-1.21428571428571
"16535","30110","Mon",16,-1.73333333333333
"16536","30110","Mon",17,-1.19230769230769
"16537","30110","Mon",18,-1.28571428571429
"16538","30110","Mon",19,-1.03846153846154
"16539","30110","Mon",20,-0.653846153846154
"16540","30110","Mon",21,-0.846153846153846
"16541","30110","Mon",22,-1.23076923076923
"16542","30110","Mon",23,-1.53333333333333
"16543","30110","Sat",0,0
"16544","30110","Sat",1,-0.166666666666667
"16545","30110","Sat",2,-0.545454545454545
"16546","30110","Sat",3,0
"16547","30110","Sat",4,0.333333333333333
"16548","30110","Sat",5,1
"16549","30110","Sat",6,1
"16550","30110","Sat",7,1.2
"16551","30110","Sat",8,0.545454545454545
"16552","30110","Sat",9,0.75
"16553","30110","Sat",10,1.14285714285714
"16554","30110","Sat",11,1.25925925925926
"16555","30110","Sat",12,0.192307692307692
"16556","30110","Sat",13,-0.103448275862069
"16557","30110","Sat",14,-0.214285714285714
"16558","30110","Sat",15,0.08
"16559","30110","Sat",16,0
"16560","30110","Sat",17,-0.523809523809524
"16561","30110","Sat",18,-0.818181818181818
"16562","30110","Sat",19,-0.0952380952380952
"16563","30110","Sat",20,0.291666666666667
"16564","30110","Sat",21,-0.555555555555556
"16565","30110","Sat",22,-0.294117647058824
"16566","30110","Sat",23,-0.538461538461538
"16567","30110","Sun",0,2
"16568","30110","Sun",1,-1.61538461538462
"16569","30110","Sun",2,-0.769230769230769
"16570","30110","Sun",3,-1.25
"16571","30110","Sun",4,-1
"16572","30110","Sun",5,1
"16573","30110","Sun",6,-0.5
"16574","30110","Sun",7,0.6
"16575","30110","Sun",8,0.555555555555556
"16576","30110","Sun",9,0.642857142857143
"16577","30110","Sun",10,0.722222222222222
"16578","30110","Sun",11,0.909090909090909
"16579","30110","Sun",12,1.18181818181818
"16580","30110","Sun",13,0.576923076923077
"16581","30110","Sun",14,0.526315789473684
"16582","30110","Sun",15,-0.666666666666667
"16583","30110","Sun",16,-0.269230769230769
"16584","30110","Sun",17,-0.166666666666667
"16585","30110","Sun",18,-0.130434782608696
"16586","30110","Sun",19,-0.24
"16587","30110","Sun",20,-0.36
"16588","30110","Sun",21,-0.909090909090909
"16589","30110","Sun",22,-0.823529411764706
"16590","30110","Sun",23,-0.285714285714286
"16591","30110","Thu",0,0.5
"16592","30110","Thu",1,-0.5
"16593","30110","Thu",2,-1
"16594","30110","Thu",3,1
"16595","30110","Thu",4,0.833333333333333
"16596","30110","Thu",5,1.35294117647059
"16597","30110","Thu",6,1.59090909090909
"16598","30110","Thu",7,1.43478260869565
"16599","30110","Thu",8,2.64516129032258
"16600","30110","Thu",9,1.78260869565217
"16601","30110","Thu",10,0.85
"16602","30110","Thu",11,0.375
"16603","30110","Thu",12,0
"16604","30110","Thu",13,0.0869565217391304
"16605","30110","Thu",14,-0.608695652173913
"16606","30110","Thu",15,-1.36363636363636
"16607","30110","Thu",16,-0.866666666666667
"16608","30110","Thu",17,-1.21428571428571
"16609","30110","Thu",18,-1.11538461538462
"16610","30110","Thu",19,-0.703703703703704
"16611","30110","Thu",20,-1.22727272727273
"16612","30110","Thu",21,-0.68
"16613","30110","Thu",22,-1.04545454545455
"16614","30110","Thu",23,-1.14285714285714
"16615","30110","Tue",0,0
"16616","30110","Tue",1,-0.5
"16617","30110","Tue",3,0
"16618","30110","Tue",4,1
"16619","30110","Tue",5,1.25
"16620","30110","Tue",6,1.1
"16621","30110","Tue",7,1.08695652173913
"16622","30110","Tue",8,2.93103448275862
"16623","30110","Tue",9,1.91304347826087
"16624","30110","Tue",10,0.380952380952381
"16625","30110","Tue",11,0.428571428571429
"16626","30110","Tue",12,0.571428571428571
"16627","30110","Tue",13,0.285714285714286
"16628","30110","Tue",14,-0.652173913043478
"16629","30110","Tue",15,-1.33333333333333
"16630","30110","Tue",16,-1.5
"16631","30110","Tue",17,-1.09090909090909
"16632","30110","Tue",18,-1
"16633","30110","Tue",19,-1.23076923076923
"16634","30110","Tue",20,-0.571428571428571
"16635","30110","Tue",21,-0.72
"16636","30110","Tue",22,-0.9375
"16637","30110","Tue",23,-0.428571428571429
"16638","30110","Wed",0,0.166666666666667
"16639","30110","Wed",1,-1.5
"16640","30110","Wed",2,-2.5
"16641","30110","Wed",3,-0.5
"16642","30110","Wed",4,1.5
"16643","30110","Wed",5,1.17647058823529
"16644","30110","Wed",6,1.52
"16645","30110","Wed",7,2
"16646","30110","Wed",8,2.13333333333333
"16647","30110","Wed",9,2.33333333333333
"16648","30110","Wed",10,1
"16649","30110","Wed",11,0.608695652173913
"16650","30110","Wed",12,0.0454545454545455
"16651","30110","Wed",13,0.565217391304348
"16652","30110","Wed",14,-0.714285714285714
"16653","30110","Wed",15,-1.29166666666667
"16654","30110","Wed",16,-1.74074074074074
"16655","30110","Wed",17,-1.25925925925926
"16656","30110","Wed",18,-1.53571428571429
"16657","30110","Wed",19,-1.25
"16658","30110","Wed",20,-1.25
"16659","30110","Wed",21,-1.05263157894737
"16660","30110","Wed",22,-0.944444444444444
"16661","30110","Wed",23,-1
"16662","30111","Fri",0,1
"16663","30111","Fri",1,2
"16664","30111","Fri",2,-2
"16665","30111","Fri",3,1
"16666","30111","Fri",4,1
"16667","30111","Fri",6,-1
"16668","30111","Fri",7,-1
"16669","30111","Fri",8,0
"16670","30111","Fri",10,0
"16671","30111","Fri",11,-2
"16672","30111","Fri",12,-0.333333333333333
"16673","30111","Fri",13,1
"16674","30111","Fri",14,-0.333333333333333
"16675","30111","Fri",15,0.666666666666667
"16676","30111","Fri",16,-0.5
"16677","30111","Fri",17,0.785714285714286
"16678","30111","Fri",18,0.444444444444444
"16679","30111","Fri",19,1
"16680","30111","Fri",20,-0.333333333333333
"16681","30111","Fri",21,0.5
"16682","30111","Fri",22,-0.666666666666667
"16683","30111","Fri",23,0.666666666666667
"16684","30111","Mon",0,1
"16685","30111","Mon",2,1
"16686","30111","Mon",7,-1
"16687","30111","Mon",8,0
"16688","30111","Mon",9,1
"16689","30111","Mon",13,-1
"16690","30111","Mon",14,-0.5
"16691","30111","Mon",15,-0.142857142857143
"16692","30111","Mon",16,0.428571428571429
"16693","30111","Mon",17,-1
"16694","30111","Mon",18,-0.444444444444444
"16695","30111","Mon",19,-0.3
"16696","30111","Mon",20,2.5
"16697","30111","Mon",21,-0.333333333333333
"16698","30111","Mon",22,-1
"16699","30111","Mon",23,1
"16700","30111","Sat",0,0
"16701","30111","Sat",1,-2.66666666666667
"16702","30111","Sat",2,-1
"16703","30111","Sat",3,0
"16704","30111","Sat",4,1
"16705","30111","Sat",5,-1
"16706","30111","Sat",6,-1
"16707","30111","Sat",7,1.33333333333333
"16708","30111","Sat",8,0.75
"16709","30111","Sat",9,0.285714285714286
"16710","30111","Sat",10,-0.833333333333333
"16711","30111","Sat",11,0
"16712","30111","Sat",12,0.0909090909090909
"16713","30111","Sat",13,-0.727272727272727
"16714","30111","Sat",14,0.307692307692308
"16715","30111","Sat",15,1
"16716","30111","Sat",16,0
"16717","30111","Sat",17,0.0625
"16718","30111","Sat",18,-0.111111111111111
"16719","30111","Sat",19,0.333333333333333
"16720","30111","Sat",20,0
"16721","30111","Sat",21,-3.66666666666667
"16722","30111","Sat",22,0
"16723","30111","Sat",23,1
"16724","30111","Sun",0,0.333333333333333
"16725","30111","Sun",1,-0.333333333333333
"16726","30111","Sun",2,-1
"16727","30111","Sun",4,0
"16728","30111","Sun",8,3
"16729","30111","Sun",10,0.4
"16730","30111","Sun",11,0
"16731","30111","Sun",12,0
"16732","30111","Sun",13,-0.2
"16733","30111","Sun",14,-0.428571428571429
"16734","30111","Sun",15,1.5
"16735","30111","Sun",16,-1.44444444444444
"16736","30111","Sun",17,0
"16737","30111","Sun",18,0.666666666666667
"16738","30111","Sun",19,-0.5
"16739","30111","Sun",20,1
"16740","30111","Sun",21,0
"16741","30111","Sun",22,-1
"16742","30111","Sun",23,1
"16743","30111","Thu",0,-1
"16744","30111","Thu",2,0
"16745","30111","Thu",3,-1
"16746","30111","Thu",6,1
"16747","30111","Thu",7,-0.666666666666667
"16748","30111","Thu",8,0.5
"16749","30111","Thu",9,0
"16750","30111","Thu",10,-0.4
"16751","30111","Thu",11,0.857142857142857
"16752","30111","Thu",12,1
"16753","30111","Thu",13,-1
"16754","30111","Thu",14,-0.4
"16755","30111","Thu",15,0.25
"16756","30111","Thu",16,-0.2
"16757","30111","Thu",17,-0.111111111111111
"16758","30111","Thu",18,0.363636363636364
"16759","30111","Thu",19,-0.111111111111111
"16760","30111","Thu",20,1.33333333333333
"16761","30111","Thu",21,1
"16762","30111","Thu",22,-0.4
"16763","30111","Thu",23,0
"16764","30111","Tue",0,0.5
"16765","30111","Tue",2,-1
"16766","30111","Tue",5,1
"16767","30111","Tue",6,-0.333333333333333
"16768","30111","Tue",7,1
"16769","30111","Tue",8,-0.5
"16770","30111","Tue",9,0
"16771","30111","Tue",10,0
"16772","30111","Tue",11,-0.125
"16773","30111","Tue",12,1
"16774","30111","Tue",13,-0.75
"16775","30111","Tue",14,0.5
"16776","30111","Tue",15,-0.333333333333333
"16777","30111","Tue",16,0.125
"16778","30111","Tue",17,0.214285714285714
"16779","30111","Tue",18,0.3
"16780","30111","Tue",19,0.1
"16781","30111","Tue",20,0.75
"16782","30111","Tue",21,-0.75
"16783","30111","Tue",22,0
"16784","30111","Tue",23,0
"16785","30111","Wed",0,1
"16786","30111","Wed",1,2
"16787","30111","Wed",2,0
"16788","30111","Wed",6,1
"16789","30111","Wed",7,0
"16790","30111","Wed",8,1
"16791","30111","Wed",9,1
"16792","30111","Wed",10,1
"16793","30111","Wed",11,-0.333333333333333
"16794","30111","Wed",12,-1
"16795","30111","Wed",13,0.5
"16796","30111","Wed",14,1
"16797","30111","Wed",15,0.5
"16798","30111","Wed",16,0
"16799","30111","Wed",17,0.1
"16800","30111","Wed",18,0.428571428571429
"16801","30111","Wed",19,0.2
"16802","30111","Wed",20,0.333333333333333
"16803","30111","Wed",21,-0.166666666666667
"16804","30111","Wed",22,-1
"16805","30111","Wed",23,0.6
"16806","30112","Fri",0,-0.666666666666667
"16807","30112","Fri",1,-2
"16808","30112","Fri",2,-1
"16809","30112","Fri",3,1
"16810","30112","Fri",5,1
"16811","30112","Fri",7,1
"16812","30112","Fri",8,1
"16813","30112","Fri",9,1
"16814","30112","Fri",10,0.25
"16815","30112","Fri",11,0.6
"16816","30112","Fri",12,0.666666666666667
"16817","30112","Fri",13,-0.714285714285714
"16818","30112","Fri",14,0
"16819","30112","Fri",15,-0.2
"16820","30112","Fri",16,-1.0625
"16821","30112","Fri",17,-0.714285714285714
"16822","30112","Fri",18,0.0588235294117647
"16823","30112","Fri",19,-1.33333333333333
"16824","30112","Fri",20,-0.6
"16825","30112","Fri",21,-0.5
"16826","30112","Fri",22,0
"16827","30112","Fri",23,-1.2
"16828","30112","Mon",0,-0.333333333333333
"16829","30112","Mon",1,-1
"16830","30112","Mon",2,-1
"16831","30112","Mon",6,1
"16832","30112","Mon",7,1.71428571428571
"16833","30112","Mon",8,0.833333333333333
"16834","30112","Mon",9,0
"16835","30112","Mon",10,1
"16836","30112","Mon",11,0.375
"16837","30112","Mon",12,0.142857142857143
"16838","30112","Mon",13,-0.428571428571429
"16839","30112","Mon",14,0.2
"16840","30112","Mon",15,-0.0909090909090909
"16841","30112","Mon",16,-0.333333333333333
"16842","30112","Mon",17,-0.4
"16843","30112","Mon",18,-0.266666666666667
"16844","30112","Mon",19,-0.25
"16845","30112","Mon",20,0.0769230769230769
"16846","30112","Mon",21,0.8
"16847","30112","Mon",22,-1.1
"16848","30112","Mon",23,-2.2
"16849","30112","Sat",0,-0.571428571428571
"16850","30112","Sat",1,-1.75
"16851","30112","Sat",2,-1
"16852","30112","Sat",3,-0.6
"16853","30112","Sat",4,-0.333333333333333
"16854","30112","Sat",6,0
"16855","30112","Sat",7,-1
"16856","30112","Sat",8,0.6
"16857","30112","Sat",9,0.8
"16858","30112","Sat",10,0
"16859","30112","Sat",11,-0.153846153846154
"16860","30112","Sat",12,-0.823529411764706
"16861","30112","Sat",13,1.05
"16862","30112","Sat",14,-1.05
"16863","30112","Sat",15,-1.21052631578947
"16864","30112","Sat",16,-1.1
"16865","30112","Sat",17,-0.904761904761905
"16866","30112","Sat",18,-0.315789473684211
"16867","30112","Sat",19,-0.0625
"16868","30112","Sat",20,-0.277777777777778
"16869","30112","Sat",21,-0.642857142857143
"16870","30112","Sat",22,-0.461538461538462
"16871","30112","Sat",23,-1.16666666666667
"16872","30112","Sun",0,-1.5
"16873","30112","Sun",1,-1
"16874","30112","Sun",2,-0.888888888888889
"16875","30112","Sun",3,-1
"16876","30112","Sun",6,0.333333333333333
"16877","30112","Sun",7,1
"16878","30112","Sun",8,1
"16879","30112","Sun",9,0.545454545454545
"16880","30112","Sun",10,0.2
"16881","30112","Sun",11,0.0909090909090909
"16882","30112","Sun",12,0.166666666666667
"16883","30112","Sun",13,1.1
"16884","30112","Sun",14,0.0555555555555556
"16885","30112","Sun",15,-0.714285714285714
"16886","30112","Sun",16,0.333333333333333
"16887","30112","Sun",17,-0.6875
"16888","30112","Sun",18,-0.933333333333333
"16889","30112","Sun",19,-1
"16890","30112","Sun",20,-0.444444444444444
"16891","30112","Sun",21,0.333333333333333
"16892","30112","Sun",22,1
"16893","30112","Sun",23,-1
"16894","30112","Thu",0,-1.33333333333333
"16895","30112","Thu",1,-1
"16896","30112","Thu",6,1
"16897","30112","Thu",7,1.73333333333333
"16898","30112","Thu",8,1
"16899","30112","Thu",9,0
"16900","30112","Thu",10,-0.142857142857143
"16901","30112","Thu",11,0.6
"16902","30112","Thu",12,-0.285714285714286
"16903","30112","Thu",13,0.4
"16904","30112","Thu",14,0.142857142857143
"16905","30112","Thu",15,-0.181818181818182
"16906","30112","Thu",16,0.166666666666667
"16907","30112","Thu",17,-1.52941176470588
"16908","30112","Thu",18,-0.555555555555556
"16909","30112","Thu",19,-0.125
"16910","30112","Thu",20,-0.1
"16911","30112","Thu",21,0.416666666666667
"16912","30112","Thu",22,0
"16913","30112","Thu",23,-1
"16914","30112","Tue",0,-2
"16915","30112","Tue",1,-1
"16916","30112","Tue",2,-1
"16917","30112","Tue",6,2
"16918","30112","Tue",7,1.66666666666667
"16919","30112","Tue",8,0.428571428571429
"16920","30112","Tue",9,1
"16921","30112","Tue",10,0.166666666666667
"16922","30112","Tue",11,0.5
"16923","30112","Tue",12,0.75
"16924","30112","Tue",13,-0.5
"16925","30112","Tue",14,-0.333333333333333
"16926","30112","Tue",15,0
"16927","30112","Tue",16,-0.125
"16928","30112","Tue",17,-1.72222222222222
"16929","30112","Tue",18,-0.222222222222222
"16930","30112","Tue",19,-0.7
"16931","30112","Tue",20,1.125
"16932","30112","Tue",21,0
"16933","30112","Tue",23,-1.5
"16934","30112","Wed",0,-1
"16935","30112","Wed",1,-1
"16936","30112","Wed",2,-1
"16937","30112","Wed",5,1
"16938","30112","Wed",6,1
"16939","30112","Wed",7,1.5
"16940","30112","Wed",8,1.09090909090909
"16941","30112","Wed",9,-0.428571428571429
"16942","30112","Wed",10,0.333333333333333
"16943","30112","Wed",11,-0.4
"16944","30112","Wed",12,0.8
"16945","30112","Wed",13,0.0714285714285714
"16946","30112","Wed",14,0.5
"16947","30112","Wed",15,-1
"16948","30112","Wed",16,-0.75
"16949","30112","Wed",17,-1.0952380952381
"16950","30112","Wed",18,-0.647058823529412
"16951","30112","Wed",19,-0.461538461538462
"16952","30112","Wed",20,0.5
"16953","30112","Wed",21,-0.4
"16954","30112","Wed",22,-1
"16955","30112","Wed",23,-1.33333333333333
"16956","30113","Fri",1,0
"16957","30113","Fri",2,-1
"16958","30113","Fri",3,-1
"16959","30113","Fri",5,1
"16960","30113","Fri",6,-0.714285714285714
"16961","30113","Fri",7,-0.4
"16962","30113","Fri",8,-0.647058823529412
"16963","30113","Fri",9,-0.157894736842105
"16964","30113","Fri",10,0
"16965","30113","Fri",11,-0.0909090909090909
"16966","30113","Fri",12,0
"16967","30113","Fri",13,-0.266666666666667
"16968","30113","Fri",14,0.181818181818182
"16969","30113","Fri",15,-0.230769230769231
"16970","30113","Fri",16,0.904761904761905
"16971","30113","Fri",17,1.04545454545455
"16972","30113","Fri",18,0.764705882352941
"16973","30113","Fri",19,-0.2
"16974","30113","Fri",20,-0.307692307692308
"16975","30113","Fri",21,-1
"16976","30113","Fri",22,0.833333333333333
"16977","30113","Fri",23,1.2
"16978","30113","Mon",0,0
"16979","30113","Mon",6,-0.714285714285714
"16980","30113","Mon",7,-0.7
"16981","30113","Mon",8,-0.4
"16982","30113","Mon",9,0.0588235294117647
"16983","30113","Mon",10,0.8
"16984","30113","Mon",11,-0.571428571428571
"16985","30113","Mon",12,0
"16986","30113","Mon",13,-0.666666666666667
"16987","30113","Mon",14,1
"16988","30113","Mon",15,0
"16989","30113","Mon",16,1.04545454545455
"16990","30113","Mon",17,1.54545454545455
"16991","30113","Mon",18,-0.0588235294117647
"16992","30113","Mon",19,-0.0714285714285714
"16993","30113","Mon",20,-0.2
"16994","30113","Mon",21,-0.75
"16995","30113","Mon",22,-0.333333333333333
"16996","30113","Mon",23,-1
"16997","30113","Sat",0,-1
"16998","30113","Sat",2,-1
"16999","30113","Sat",3,-2
"17000","30113","Sat",4,1
"17001","30113","Sat",5,1.5
"17002","30113","Sat",6,-1
"17003","30113","Sat",7,0.5
"17004","30113","Sat",8,1
"17005","30113","Sat",9,-0.166666666666667
"17006","30113","Sat",10,0.5
"17007","30113","Sat",11,0.857142857142857
"17008","30113","Sat",12,0.470588235294118
"17009","30113","Sat",13,-0.4
"17010","30113","Sat",14,0.615384615384615
"17011","30113","Sat",15,-0.0666666666666667
"17012","30113","Sat",16,0
"17013","30113","Sat",17,-0.777777777777778
"17014","30113","Sat",18,-0.6
"17015","30113","Sat",19,-0.555555555555556
"17016","30113","Sat",20,-0.9
"17017","30113","Sat",21,3
"17018","30113","Sat",22,1
"17019","30113","Sat",23,0.5
"17020","30113","Sun",0,-2
"17021","30113","Sun",1,-1.5
"17022","30113","Sun",2,-1
"17023","30113","Sun",6,-2
"17024","30113","Sun",7,-1
"17025","30113","Sun",8,0.333333333333333
"17026","30113","Sun",9,0.428571428571429
"17027","30113","Sun",10,0.363636363636364
"17028","30113","Sun",11,0.315789473684211
"17029","30113","Sun",12,0.25
"17030","30113","Sun",13,0.0909090909090909
"17031","30113","Sun",14,-0.307692307692308
"17032","30113","Sun",15,-0.352941176470588
"17033","30113","Sun",16,0.2
"17034","30113","Sun",17,-0.769230769230769
"17035","30113","Sun",18,-0.666666666666667
"17036","30113","Sun",19,-0.176470588235294
"17037","30113","Sun",20,-0.5
"17038","30113","Sun",21,-0.6
"17039","30113","Sun",22,0.666666666666667
"17040","30113","Sun",23,-1
"17041","30113","Thu",0,-1
"17042","30113","Thu",1,-1
"17043","30113","Thu",4,-1
"17044","30113","Thu",6,-1
"17045","30113","Thu",7,-0.272727272727273
"17046","30113","Thu",8,-0.785714285714286
"17047","30113","Thu",9,0.272727272727273
"17048","30113","Thu",10,-0.230769230769231
"17049","30113","Thu",11,0.3
"17050","30113","Thu",12,0.142857142857143
"17051","30113","Thu",13,0
"17052","30113","Thu",14,0
"17053","30113","Thu",15,0.857142857142857
"17054","30113","Thu",16,0.625
"17055","30113","Thu",17,1.04
"17056","30113","Thu",18,0.235294117647059
"17057","30113","Thu",19,0.133333333333333
"17058","30113","Thu",20,0.0666666666666667
"17059","30113","Thu",21,-0.25
"17060","30113","Thu",22,0.333333333333333
"17061","30113","Thu",23,-1
"17062","30113","Tue",1,-1
"17063","30113","Tue",6,-0.8
"17064","30113","Tue",7,-0.636363636363636
"17065","30113","Tue",8,-0.25
"17066","30113","Tue",9,0.307692307692308
"17067","30113","Tue",10,-0.285714285714286
"17068","30113","Tue",11,0
"17069","30113","Tue",12,0.625
"17070","30113","Tue",13,0.153846153846154
"17071","30113","Tue",14,-0.153846153846154
"17072","30113","Tue",15,0.285714285714286
"17073","30113","Tue",16,0.875
"17074","30113","Tue",17,1.5
"17075","30113","Tue",18,0.5
"17076","30113","Tue",19,-0.416666666666667
"17077","30113","Tue",20,-0.6
"17078","30113","Tue",21,-1
"17079","30113","Wed",0,-2
"17080","30113","Wed",1,-1.5
"17081","30113","Wed",5,1
"17082","30113","Wed",6,-0.555555555555556
"17083","30113","Wed",7,-1.14285714285714
"17084","30113","Wed",8,-1.05555555555556
"17085","30113","Wed",9,-0.0909090909090909
"17086","30113","Wed",10,0.2
"17087","30113","Wed",11,-0.222222222222222
"17088","30113","Wed",12,-0.875
"17089","30113","Wed",13,0
"17090","30113","Wed",14,-0.0909090909090909
"17091","30113","Wed",15,0.777777777777778
"17092","30113","Wed",16,1.26315789473684
"17093","30113","Wed",17,1.14285714285714
"17094","30113","Wed",18,0.571428571428571
"17095","30113","Wed",19,-0.5
"17096","30113","Wed",20,-0.416666666666667
"17097","30113","Wed",21,-0.875
"17098","30113","Wed",22,-1
"17099","30113","Wed",23,-1
"17100","30114","Fri",0,-1
"17101","30114","Fri",1,-1
"17102","30114","Fri",2,-1
"17103","30114","Fri",3,-1
"17104","30114","Fri",6,-1
"17105","30114","Fri",7,1
"17106","30114","Fri",8,0.6
"17107","30114","Fri",9,1
"17108","30114","Fri",11,0
"17109","30114","Fri",12,0.285714285714286
"17110","30114","Fri",13,0
"17111","30114","Fri",14,0
"17112","30114","Fri",15,1.2
"17113","30114","Fri",16,0
"17114","30114","Fri",17,-1.33333333333333
"17115","30114","Fri",18,0.2
"17116","30114","Fri",19,-0.75
"17117","30114","Fri",20,0.166666666666667
"17118","30114","Fri",21,-0.666666666666667
"17119","30114","Fri",22,-1
"17120","30114","Fri",23,-0.833333333333333
"17121","30114","Mon",8,0.25
"17122","30114","Mon",9,0.5
"17123","30114","Mon",10,1
"17124","30114","Mon",11,0
"17125","30114","Mon",12,0
"17126","30114","Mon",13,0.428571428571429
"17127","30114","Mon",14,0.25
"17128","30114","Mon",15,0.125
"17129","30114","Mon",16,-0.75
"17130","30114","Mon",17,-0.363636363636364
"17131","30114","Mon",18,0
"17132","30114","Mon",19,-0.285714285714286
"17133","30114","Mon",20,-0.25
"17134","30114","Mon",21,-0.571428571428571
"17135","30114","Mon",22,-0.666666666666667
"17136","30114","Mon",23,-1
"17137","30114","Sat",1,2
"17138","30114","Sat",2,-0.333333333333333
"17139","30114","Sat",3,-1.5
"17140","30114","Sat",4,-1
"17141","30114","Sat",7,1
"17142","30114","Sat",8,0
"17143","30114","Sat",9,-1
"17144","30114","Sat",10,1
"17145","30114","Sat",11,-0.375
"17146","30114","Sat",12,0.375
"17147","30114","Sat",13,0.75
"17148","30114","Sat",14,0.125
"17149","30114","Sat",15,-0.75
"17150","30114","Sat",16,0.142857142857143
"17151","30114","Sat",17,0.111111111111111
"17152","30114","Sat",18,0.666666666666667
"17153","30114","Sat",19,-0.166666666666667
"17154","30114","Sat",20,1
"17155","30114","Sat",21,0
"17156","30114","Sat",22,0.75
"17157","30114","Sat",23,0.666666666666667
"17158","30114","Sun",1,-1
"17159","30114","Sun",2,-1
"17160","30114","Sun",3,1
"17161","30114","Sun",6,0
"17162","30114","Sun",8,0.5
"17163","30114","Sun",9,-0.142857142857143
"17164","30114","Sun",10,1.33333333333333
"17165","30114","Sun",11,0.25
"17166","30114","Sun",12,-0.222222222222222
